Attempt	Real
cre-ol-ize	cre-o-lize
prose-ly-tize	pros-e-lyt-ize
sump-tu-ar-y	sump-tu-a-ry
ga-som-e-ter	gas-om-e-ter
par-al-lel-e-pip-ed	par-al-lel-e-pi-ped
cari-ole	car-i-ole
god-fath-er	god-fa-ther
ma-teri-al	ma-te-ri-al
mer-in-gue	me-ringue
county	coun-ty
hom-o-gen-e-sis	ho-mo-gen-e-sis
nor-thern-most	north-ern-most
sy-no-e-cious	syn-oe-cious
jag-u-ar	jag-uar
bakla-va	ba-kla-va
al-i-e-nate	al-ien-ate
cox-com-bry	cox-comb-ry
pro-fi-ci-ent	pro-fi-cient
gen-i-tali-a	gen-i-ta-li-a
hardened	har-dened
nopal	no-pal
boc-ci-a	boc-cia
rhod-ic	rho-dic
a-zide	az-ide
e-pen-dy-ma	ep-en-dy-ma
per-sev-er-ance	per-se-ver-ance
chlor-pro-m-a-zine	chlor-prom-a-zine
farmer	farm-er
pear-y	pea-ry
pre-s-ent	pre-sent
feas-i-ble	fea-si-ble
lam-in-gton	lam-ing-ton
re-tro-spec-tive	ret-ro-spec-tive
phy-tona-di-one	phy-to-na-di-one
hard-en	har-den
por-thole	port-hole
ma-ter-i-al-ism	ma-te-ri-al-ism
or-thoe-py	or-tho-e-py
tolu-ene	tol-u-ene
li-ber-tar-i-an	lib-er-tar-i-an
thy-ro-a-r-yte-noid	thy-ro-ar-y-te-noid
eu-hem-er-ism	eu-he-mer-ism
fed-er-al-ist	fed-eralist
ca-se-in	ca-sein
mo-boc-ra-cy	mob-oc-ra-cy
de-cres-cen-do	de-cre-scen-do
ex-plana-to-ry	ex-plan-a-to-ry
birdie	bird-ie
ba-a	baa
gorhen	gor-hen
hardened	hard-ened
cim-mer-i-an	cim-me-ri-an
a-blac-tate	ab-lac-tate
a-ny-ways	an-y-ways
un-doing	un-do-ing
doter	dot-er
pan-et-tone	pan-et-to-ne
a-bhor	ab-hor
nag-or	na-gor
un-i-lat-er-al	u-ni-lat-er-al
vic-er-oy-al-ty	vice-roy-al-ty
bis-hop-ric	bish-op-ric
inim-i-cal	in-im-i-cal
brute	bru-te
me-no-pause	men-o-pause
su-blux-a-tion	sub-lux-a-tion
mem-branous	mem-bra-nous
li-ber-ty	lib-er-ty
at-ri-ch-o-sis	at-ri-cho-sis
bu-ry	bur-y
gru-nion	grun-ion
rhot-ic	rho-tic
cul-tist	cult-ist
u-ro-py-gi-al	u-ro-pyg-i-al
re-gis-trar	reg-is-trar
paper-hang-er	pa-per-hang-er
lan-drace	land-race
mil-liard	mil-li-ard
bounty	boun-ty
u-phe-aval	up-heav-al
cri-ter-i-on	cri-te-ri-on
or-de-al	or-deal
soph-ro-syne	so-phros-y-ne
stowa-way	stow-a-way
af-gha-ni	af-ghan-i
pre-ca-to-ry	prec-a-to-ry
chif-fon-ade	chif-fo-nade
sparkle	spar-kle
naive	na-ive
zai-bat-su	zai-ba-tsu
cau-sal	caus-al
going	go-ing
ba-k-er-y	bak-er-y
ragged	rag-ged
ev-er-y-th-ing	eve-ry-thing
fours-quare	four-square
a-zote	az-ote
o-phi-di-an	o-phid-i-an
feof-fee	feoff-ee
chevon	chev-on
a-di-a-bat-ic	ad-i-a-bat-ic
cly-peus	clyp-e-us
co-lored	col-or-ed
wedgie	wedg-ie
hy-dran-ge-a	hy-dran-gea
tet-ch-y	tetch-y
glial	gli-al
te-net	ten-et
whoev-er	who-ev-er
stiv-er	sti-ver
fi-ance	fi-an-ce
repli-ca	rep-li-ca
hi-ma-lay-as	him-a-la-yas
leis	le-is
slu-gabed	slug-a-bed
in-troit	in-tro-it
yours-elf	your-self
pa-ja-ma	pa-jam-a
ho-sier-y	ho-si-er-y
pan-ur-gic	pan-urg-ic
chile	chil-e
dac-ty-lo-gram	dac-tyl-o-gram
pa-late	pal-ate
lory	lo-ry
ay-in	a-yin
as-cen-d-ance	as-cend-ance
de-du-ci-bly	de-duc-i-bly
lum-bric-a-lis	lum-bri-ca-lis
func-ti-on-al-ism	func-tion-al-ism
shunn-ing	shun-ning
om-niv-o-rous	om-niv-or-ous
eq-ui-vo-ca-tion	e-quiv-o-ca-tion
hal-t-er	halt-er
petron-el	pet-ro-nel
hoy-d-en	hoy-den
vi-enne	vienne
hoov-er	hoo-ver
du-bit-a-ble	du-bi-ta-ble
broad-cas-ter	broad-cast-er
vale	va-le
fas-cial	fas-ci-al
pred-i-lec-tion	pre-di-lec-tion
pas-sport	pass-port
fain-e-ant	fai-ne-ant
gu-ar-di-an	guard-i-an
rem-i-gra-tion	re-mi-gra-tion
im-par-i-syl-lab-ic	im-par-i-syl-la-bic
de-sic-ca-tion	des-ic-ca-tion
e-pen-the-sis	ep-en-the-sis
pan-ni-er	pan-nier
lam	la-m
said	sa-id
with-dra-wal	with-draw-al
war-drobe	ward-robe
ab-son-ant	ab-so-nant
de-fla-gra-tion	def-la-gra-tion
tin-i-ness	ti-ni-ness
dand-y	dan-dy
plo-tless-ness	plot-less-ness
hy-g-ro-phyte	hy-gro-phyte
cris-per	crisp-er
az-u-rite	az-ur-ite
ti-mo-thy	tim-o-thy
de-coupling	de-cou-pling
cir-cum-ben-d-i-bus	cir-cum-ben-di-bus
au-to-ma-ton	au-tom-a-ton
per-ferv-id	per-fer-vid
teas-poon	tea-spoon
deathbed	death-bed
sy-non-y-mous	syn-on-y-mous
o-ver-se-as	o-ver-seas
mue-sli	mues-li
ge-os-troph-ic	ge-o-stroph-ic
li-ege-man	liege-man
guided	guid-ed
bi-olu-mi-nes-cence	bi-o-lu-mi-nes-cence
col-li-er	col-lier
pin-ko	pink-o
de-mon-strat-ed	dem-on-strat-ed
dis-pen-s-er	dis-pens-er
cash-i-er	cash-ier
sel-d-om	sel-dom
pic-tu-ri-za-tion	pic-tur-i-za-tion
o-ven	ov-en
tri-c-y-cle	tri-cy-cle
ai	a-i
u-pend	up-end
in-tel-lig-i-bil-i-ty	in-tel-li-gi-bil-i-ty
di-san-nul	dis-an-nul
no-ra-dren-a-line	nor-a-dren-a-line
tyrant	ty-rant
hy-oide-an	hy-oi-de-an
wear-ied	wea-ried
wains-cot-ting	wain-scot-ting
heb-do-m-a-dal	heb-dom-a-dal
sep-tua-gint	sep-tu-a-gint
a-dhe-sive	ad-he-sive
draugh-ty	draught-y
po-ly-to-nal	pol-y-ton-al
valk-y-rie	val-kyr-ie
moles-ter	mo-lest-er
locks-mith-ing	lock-smith-ing
brach-i-ate	bra-chi-ate
o-per-at-a-ble	op-er-at-a-ble
ho-o-pla	hoop-la
kin-der-gar-t-en	kin-der-gar-ten
pa-ro-no-ma-si-a	par-o-no-ma-sia
eq-ui-nox	e-qui-nox
gra-tin	grat-in
ki-lo-gram	kil-o-gram
bridges	bridg-es
misled	mis-led
pol-y-cy-them-ic	pol-y-cy-the-mic
me-teor	me-te-or
ep-i-ph-a-ny	e-piph-a-ny
cor-dage	cord-age
o-don-tal-gi-a	od-on-tal-gi-a
grainy	grain-y
hy-pote-nuse	hy-pot-e-nuse
her-mi-tage	her-mit-age
o-beah	o-be-ah
cave	ca-ve
pen-thouse	pent-house
dys-to-pi-a	dys-top-i-a
teleg-ra-phy	te-leg-ra-phy
per-ju-ry	per-jur-y
di-aly-sis	di-al-y-sis
mul-tip-li-cand	mul-ti-pli-cand
wi-th-al	with-al
stev-en	ste-ven
de-fiance	de-fi-ance
coun-ta-ble	count-a-ble
la-fay-ette	la-fa-yette
dhy-a-na	dhya-na
a-bre-act	ab-re-act
pla-teau	plat-eau
ki-lo	kil-o
se-wage	sew-age
co-lo	colo
pres-u-ma-bly	pre-sum-a-bly
of-fi-ciant	of-fi-ci-ant
epith-a-la-mi-um	ep-i-tha-la-mi-um
re-in-cre-ase	re-in-crease
dis-tri-bu-tive	dis-trib-u-tive
gar-re-teer	gar-ret-eer
gla-cis	glac-is
a-mor-tize	am-or-tize
lod-en	lo-den
li-kel-i-hood	like-li-hood
warn-er	war-ner
stylist	styl-ist
mark-ed	marked
of-fi-ci-al-dom	of-fi-cial-dom
ec-u-men-ic	e-cu-men-ic
beek-eep-er	bee-keep-er
mo-no-ki-ni	mon-o-ki-ni
sin-e-cure	si-ne-cure
pro-t-a-mine	pro-ta-mine
pro-tease	pro-te-ase
cha-rac-ter-y	char-ac-ter-y
gut-tu-ral	gut-tur-al
on-cer	onc-er
dul-lard	dull-ard
o-verse-vere	o-ver-se-vere
so-pra-no	so-pran-o
im-penet-ra-ble	im-pen-e-tra-ble
glo-bal-ly	glob-al-ly
wom-a-nish	wom-an-ish
man	ma-n
monar-chic	mo-nar-chic
ame-nor-rhoe-ic	a-men-or-rhoe-ic
sa-n-ies	sa-ni-es
bon-spi-el	bon-spiel
brains-torm	brain-storm
gal-a-go	ga-la-go
esthe-sis	es-the-sis
dis-ar-ma-ment	dis-arm-a-ment
not-withstand-ing	not-with-stand-ing
chit-in	chi-tin
wav-y	wa-vy
darling	dar-ling
fo-re-ign-ness	for-eign-ness
a-b-id-ing	a-bid-ing
whore-mon-ger	whore-mong-er
bee-fy	beef-y
tat-ter-de-ma-l-ion	tat-ter-de-mal-ion
de-ca-dal	dec-a-dal
di-a-t-o-mite	di-at-o-mite
ig-nor-a-mus	ig-no-ra-mus
syenite	sy-e-nite
tagli-a-telle	ta-glia-tel-le
nad-ir	na-dir
as-tride	a-stride
eco-tone	e-co-tone
macro-bi-ot-ics	mac-ro-bi-ot-ics
ko-ni-a	kon-ia
haugh-t-y	haugh-ty
gus-ty	gust-y
thi-ou-re-a	thi-o-u-re-a
pro-ven-der	prov-en-der
vol-tage	volt-age
tum-blew-eed	tum-ble-weed
sy-co-phant	syc-o-phant
powd-ers	pow-ders
hel-lish	hell-ish
schreck-lich-ke-it	schreck-lich-keit
le-gate	leg-ate
begin-ning	be-gin-ning
unk-not	un-knot
e-ryth-e-ma	er-y-the-ma
cu-es-ta	cues-ta
wis-e-a-cre	wise-a-cre
creance	cre-ance
tran-sit	trans-it
pag-a-nist	pa-gan-ist
bin-der	bind-er
disuse	dis-use
dis-har-monize	dis-har-mo-nize
grinning	grin-ning
fu-tu-ri-ty	fu-tur-i-ty
kam-i-kaze	ka-mi-ka-ze
py-ruvic	py-ru-vic
fil-thy	filth-y
as-sig-na-ble	as-sign-a-ble
gra-zi-er	gra-zier
de-cre-as-ing-ly	de-creas-ing-ly
bu-tler	but-ler
glisten	glis-ten
spireme	spi-reme
col-ly-ri-um	col-lyr-i-um
pat-chou-li	patch-ou-li
cha-mae-phyte	cham-ae-phyte
prom-pt-ly	prompt-ly
be-l-it-tle	be-lit-tle
Words with errors: 1191
Total evluated: 5000
