Attempt	Real
wizened	wiz-ened
befo-retime	be-fore-time
o-th-er	oth-er
lime-y	lim-ey
de-ter-i-o-ra-tion	de-te-ri-o-ra-tion
ne-go-ti-a-ble	ne-go-tia-ble
trov-er	tro-ver
mo-ray	mor-ay
cre-ol-ize	cre-o-lize
prose-lytize	pros-e-lyt-ize
sump-tu-ar-y	sump-tu-a-ry
ga-som-e-ter	gas-om-e-ter
par-al-lel-e-pip-ed	par-al-lel-e-pi-ped
unite	u-nite
god-fath-er	god-fa-ther
mer-in-gue	me-ringue
county	coun-ty
ev-i-t-a-ble	ev-i-ta-ble
hom-o-gen-e-sis	ho-mo-gen-e-sis
nor-thern-most	north-ern-most
sy-noe-cious	syn-oe-cious
jag-u-ar	jag-uar
bak-la-va	ba-kla-va
al-i-e-nate	al-ien-ate
cox-com-bry	cox-comb-ry
de-bugg-ing	de-bug-ging
sor-tilege	sor-ti-lege
pro-fi-ci-ent	pro-fi-cient
straigh-ta-way	straight-a-way
hard-ened	har-dened
nop-al	no-pal
can-ned	canned
boc-ci-a	boc-cia
rhod-ic	rho-dic
a-zide	az-ide
e-pen-dy-ma	ep-en-dy-ma
per-sev-er-ance	per-se-ver-ance
non-pluss-ed	non-plussed
far-mer	farm-er
pea-r-y	pea-ry
feas-i-ble	fea-si-ble
lam-in-gton	lam-ing-ton
re-tros-pec-tive	ret-ro-spec-tive
phy-ton-a-di-one	phy-to-na-di-one
hard-en	har-den
fun-nier	fun-ni-er
por-thole	port-hole
ma-ter-i-a-lism	ma-te-ri-al-ism
or-thoep-y	or-tho-e-py
li-ber-tar-i-an	lib-er-tar-i-an
thy-ro-a-ryte-noid	thy-ro-ar-y-te-noid
eu-hem-er-ism	eu-he-mer-ism
fe-der-a-list	fed-eralist
ca-se-in	ca-sein
ben-ch-er	bench-er
mo-bo-cra-cy	mob-oc-ra-cy
de-cres-cen-do	de-cre-scen-do
birdie	bird-ie
gorhen	gor-hen
ty-pe-script	type-script
un-doing	un-do-ing
do-ter	dot-er
pan-et-tone	pan-et-to-ne
ae-ro-plane	aer-o-plane
ex-cer-ption	ex-cerp-tion
a-bhor	ab-hor
na-g-or	na-gor
u-n-i-lat-er-al	u-ni-lat-er-al
vic-e-roy-al-ty	vice-roy-al-ty
bis-ho-pric	bish-op-ric
brute	bru-te
me-no-pause	men-o-pause
syn-thes-ize	syn-the-size
su-blux-a-tion	sub-lux-a-tion
mem-branous	mem-bra-nous
clean-liness	clean-li-ness
li-ber-ty	lib-er-ty
the-re-a-bout	there-a-bout
at-ri-ch-o-sis	at-ri-cho-sis
bu-ry	bur-y
gru-ni-on	grun-ion
rhot-ic	rho-tic
cul-tist	cult-ist
u-ro-py-gi-al	u-ro-pyg-i-al
re-gis-trar	reg-is-trar
pap-er-hang-er	pa-per-hang-er
lan-drace	land-race
mil-liard	mil-li-ard
bounty	boun-ty
uphe-a-val	up-heav-al
tran-spose	trans-pose
cri-te-r-i-on	cri-te-ri-on
soph-ro-syne	so-phros-y-ne
af-gha-ni	af-ghan-i
cor-por-a-tive	cor-po-ra-tive
chif-fon-ade	chif-fo-nade
spark-le	spar-kle
ea-s-y	eas-y
naive	na-ive
goer	go-er
go-vern	gov-ern
zai-bat-su	zai-ba-tsu
cau-sal	caus-al
going	go-ing
ragged	rag-ged
ev-er-y-th-ing	eve-ry-thing
fours-quare	four-square
de-con-ge-stant	de-con-ges-tant
a-zote	az-ote
feof-fee	feoff-ee
che-von	chev-on
cly-peus	clyp-e-us
colo-red	col-or-ed
wedgie	wedg-ie
hy-dran-ge-a	hy-dran-gea
tet-ch-y	tetch-y
te-net	ten-et
whoev-er	who-ev-er
stiv-er	sti-ver
fi-ance	fi-an-ce
hi-ma-lay-as	him-a-la-yas
leis	le-is
slu-gabed	slug-a-bed
in-troit	in-tro-it
coa-li-tion	co-a-li-tion
pa-ja-ma	pa-jam-a
pan-ur-gic	pan-urg-ic
chile	chil-e
dac-ty-lo-gram	dac-tyl-o-gram
pa-late	pal-ate
ay-in	a-yin
as-cen-dance	as-cend-ance
de-du-c-i-bly	de-duc-i-bly
lum-bric-a-lis	lum-bri-ca-lis
func-ti-on-al-ism	func-tion-al-ism
shunn-ing	shun-ning
om-niv-o-rous	om-niv-or-ous
eq-ui-vo-ca-tion	e-quiv-o-ca-tion
pe-tron-el	pet-ro-nel
hoyd-en	hoy-den
hoov-er	hoo-ver
du-bit-a-ble	du-bi-ta-ble
broad-cas-ter	broad-cast-er
vale	va-le
troch-lea	troch-le-a
car-afe	ca-rafe
fas-cial	fas-ci-al
pred-i-lec-tion	pre-di-lec-tion
pas-sport	pass-port
fain-e-ant	fai-ne-ant
gu-ar-di-an	guard-i-an
rem-i-gra-tion	re-mi-gra-tion
im-par-i-syl-lab-ic	im-par-i-syl-la-bic
de-sic-ca-tion	des-ic-ca-tion
e-pen-the-sis	ep-en-the-sis
pan-ni-er	pan-nier
ey-e-hook	eye-hook
lam	la-m
ca-r-ol	car-ol
said	sa-id
conse-quent-ly	con-se-quent-ly
with-dra-wal	with-draw-al
war-drobe	ward-robe
ab-son-ant	ab-so-nant
am-or-ti-za-tion	a-mor-ti-za-tion
de-fla-gra-tion	def-la-gra-tion
tin-i-ness	ti-ni-ness
dand-y	dan-dy
judger	judg-er
plo-tless-ness	plot-less-ness
cris-per	crisp-er
az-u-rite	az-ur-ite
de-coup-ling	de-cou-pling
per-ferv-id	per-fer-vid
teas-poon	tea-spoon
deathbed	death-bed
sy-non-y-mous	syn-on-y-mous
mue-s-li	mues-li
ge-ostro-ph-ic	ge-o-stroph-ic
guided	guid-ed
pin-ko	pink-o
de-mon-strat-ed	dem-on-strat-ed
dis-pen-ser	dis-pens-er
sel-d-om	sel-dom
pic-tu-ri-za-tion	pic-tur-i-za-tion
o-ven	ov-en
tric-y-cle	tri-cy-cle
ai	a-i
u-pend	up-end
in-tel-lig-i-bil-i-ty	in-tel-li-gi-bil-i-ty
di-s-an-nul	dis-an-nul
no-ra-dren-a-line	nor-a-dren-a-line
iw-is	i-wis
hy-oid-e-an	hy-oi-de-an
wear-ied	wea-ried
wain-s-cot-ting	wain-scot-ting
heb-do-ma-dal	heb-dom-a-dal
hi-ero-glyph	hi-er-o-glyph
a-dhe-sive	ad-he-sive
draugh-ty	draught-y
dithe-ist	di-the-ist
po-ly-tonal	pol-y-ton-al
valk-y-rie	val-kyr-ie
spen-der	spend-er
slu-ice	sluice
tran-scon-ti-nen-tal	trans-con-ti-nen-tal
moles-ter	mo-lest-er
locks-mith-ing	lock-smith-ing
brach-i-ate	bra-chi-ate
o-per-at-a-ble	op-er-at-a-ble
a-c-u-mi-na-tion	a-cu-mi-na-tion
hoo-pla	hoop-la
com-mitted	com-mit-ted
pa-ro-no-ma-si-a	par-o-no-ma-sia
eq-ui-nox	e-qui-nox
ki-lo-gram	kil-o-gram
bridges	bridg-es
misled	mis-led
pol-y-cy-them-ic	pol-y-cy-the-mic
me-teor	me-te-or
ep-i-ph-a-ny	e-piph-a-ny
cor-dage	cord-age
routed	rout-ed
war-mer	warm-er
o-don-tal-gi-a	od-on-tal-gi-a
grainy	grain-y
trans-mitted	trans-mit-ted
hy-pote-nuse	hy-pot-e-nuse
her-mi-tage	her-mit-age
o-beah	o-be-ah
cave	ca-ve
pen-thouse	pent-house
dys-to-pi-a	dys-top-i-a
tele-g-ra-phy	te-leg-ra-phy
rap-proch-e-ment	rap-proche-ment
per-jury	per-jur-y
mul-tip-li-cand	mul-ti-pli-cand
withal	with-al
stev-en	ste-ven
coun-ta-ble	count-a-ble
re-a-son-ing	rea-son-ing
hand-ler	han-dler
la-fay-ette	la-fa-yette
dhy-a-na	dhya-na
a-bre-act	ab-re-act
pla-teau	plat-eau
ki-lo	kil-o
coro-nis	co-ro-nis
se-wage	sew-age
pat-roon-ship	pa-troon-ship
ti-t-ra-tion	ti-tra-tion
co-lo	colo
pres-u-ma-bly	pre-sum-a-bly
of-fi-ciant	of-fi-ci-ant
ad-mitted	ad-mit-ted
ep-ith-a-la-mi-um	ep-i-tha-la-mi-um
u-n-i-ver-sal-ly	u-ni-ver-sal-ly
prov-id-ing	pro-vid-ing
dis-tri-b-u-tive	dis-trib-u-tive
gar-re-teer	gar-ret-eer
gla-cis	glac-is
a-mor-tize	am-or-tize
lo-d-en	lo-den
lim-e-r-ick	lim-er-ick
li-kel-i-hood	like-li-hood
car-ci-nom-a-ta	car-ci-no-ma-ta
con-su-mer	con-sum-er
sty-list	styl-ist
mark-ed	marked
twee-n-y	tween-y
of-fi-ci-al-dom	of-fi-cial-dom
ec-u-men-ic	e-cu-men-ic
beek-eep-er	bee-keep-er
mo-no-ki-ni	mon-o-ki-ni
sin-e-cure	si-ne-cure
prota-mine	pro-ta-mine
pro-tease	pro-te-ase
charac-ter-y	char-ac-ter-y
gut-tu-ral	gut-tur-al
on-cer	onc-er
dul-lard	dull-ard
o-verse-vere	o-ver-se-vere
so-pra-no	so-pran-o
im-pe-n-et-ra-ble	im-pen-e-tra-ble
glo-bal-ly	glob-al-ly
wom-a-nish	wom-an-ish
man	ma-n
mon-ar-chic	mo-nar-chic
am-e-nor-rhoe-ic	a-men-or-rhoe-ic
san-ies	sa-ni-es
brain-s-torm	brain-storm
gal-a-go	ga-la-go
esthe-sis	es-the-sis
dis-ar-ma-ment	dis-arm-a-ment
chit-in	chi-tin
wav-y	wa-vy
fo-re-ign-ness	for-eign-ness
ab-id-ing	a-bid-ing
whore-mon-ger	whore-mong-er
bee-fy	beef-y
tat-ter-de-ma-lion	tat-ter-de-mal-ion
de-ca-dal	dec-a-dal
di-a-t-o-mite	di-at-o-mite
ig-nor-a-mus	ig-no-ra-mus
sye-nite	sy-e-nite
tag-li-a-tel-le	ta-glia-tel-le
nad-ir	na-dir
as-tride	a-stride
ec-o-tone	e-co-tone
ko-ni-a	kon-ia
gus-ty	gust-y
thi-ou-re-a	thi-o-u-re-a
pro-ven-der	prov-en-der
vol-tage	volt-age
tum-blew-eed	tum-ble-weed
sy-co-phant	syc-o-phant
powd-ers	pow-ders
hel-lish	hell-ish
pe-t-i-tion	pe-ti-tion
gu-ai-a-cum	guai-a-cum
le-gate	leg-ate
unk-not	un-knot
e-ryth-e-ma	er-y-the-ma
soi-lage	soil-age
vel-leity	vel-le-i-ty
cu-e-sta	cues-ta
bras-s-y	brass-y
wis-e-a-cre	wise-a-cre
creance	cre-ance
tran-sit	trans-it
pag-a-nist	pa-gan-ist
bin-der	bind-er
dis-har-mon-ize	dis-har-mo-nize
grinning	grin-ning
fu-tu-r-i-ty	fu-tur-i-ty
kam-i-kaze	ka-mi-ka-ze
py-ruvic	py-ru-vic
fil-thy	filth-y
as-sig-na-ble	as-sign-a-ble
gra-zi-er	gra-zier
spireme	spi-reme
wootz	wootz
proo-fread	proof-read
col-ly-ri-um	col-lyr-i-um
pat-chou-li	patch-ou-li
cha-mae-phyte	cham-ae-phyte
prom-pt-ly	prompt-ly
be-l-it-tle	be-lit-tle
Words with errors: 1207
Total evluated: 5000
